"0.0""0.0""0.0"
"0.0007895873859524727","0.0016974853351712227","-0.02792447805404663"
"0.0007102051749825478","-0.0006195902824401855","-0.014406681060791016"
"0.0006900429725646973","4.3625012040138245e-05","-0.011446177959442139"
"0.0008755689486861229","-0.0008243313059210777","-0.013140678405761719"
"0.0004408871755003929","-0.0005485536530613899","-0.013582706451416016"
"0.00018818862736225128","0.00022731255739927292","-0.013430356979370117"
"0.00044540874660015106","-6.884429603815079e-05","-0.014956653118133545"
"0.0004524616524577141","-0.0007029939442873001","-0.013995528221130371"
"0.00040791556239128113","0.0002268478274345398","-0.014743447303771973"
"2.7406960725784302e-05","0.00023610703647136688","-0.014682352542877197"
"-0.0004635872319340706","0.0012725414708256721","-0.017199218273162842"
"0.0002507166936993599","-0.0003845877945423126","-0.014131486415863037"
"0.00021176505833864212","-0.00020935945212841034","-0.013993382453918457"
"0.0007274169474840164","0.0005404120311141014","-0.013961732387542725"
"0.00013190042227506638","-0.0001684296876192093","-0.01356571912765503"
"-0.0001769978553056717","-0.0008459379896521568","-0.013520479202270508"
"0.0007089264690876007","0.00018370803445577621","-0.014206886291503906"
"-0.00014856085181236267","-0.000784573145210743","-0.01326078176498413"
"0.0003630341961979866","0.00013474281877279282","-0.014968931674957275"
"-0.0004830118268728256","-0.0010016318410634995","-0.015198230743408203"
"-3.5011209547519684e-05","-0.0008214674890041351","-0.01437300443649292"
"0.0002137366682291031","-0.0006158119067549706","-0.015167176723480225"
"0.0006788978353142738","0.0005015945062041283","-0.014816701412200928"
"0.00028365757316350937","-0.00044062454253435135","-0.013948142528533936"
"-7.36946240067482e-05","0.00046810880303382874","-0.014879167079925537"
"-0.00010715238749980927","-0.000716094858944416","-0.015107512474060059"
"-0.00013544969260692596","-0.0007724296301603317","-0.01341325044631958"
"0.00038924627006053925","0.00021810736507177353","-0.014144957065582275"
"-0.0007997630164027214","-0.0008451230823993683","-0.01397627592086792"
"-0.006319248117506504","0.005131058394908905","-0.013400435447692871"
